¹Û²âÄê·Ý,±ê×¼ÖÜ,º¦ÇéÊýÖµ,×î¸ßÎÂ¶È(¡ãC),×îµÍÎÂ¶È(¡ãC),×î¸ßÊª¶È(%),×îµÍÊª¶È(%),½µÓêÁ¿(mm),·çËÙ(km/h),ÈÕÕÕÊ±Êý(hrs),Õô·¢Á¿(mm),º¦ÇéÀàÐÍ
2011,20,0,28.2,17.1,59.6,58.1,13.4,4.4,4.4,4.5,Ëë¾±ÎÁ
2011,21,0,29.4,18.2,45.1,43.4,7.9,5.7,9.5,5.8,Ëë¾±ÎÁ
2011,22,0,28.4,17.8,55.7,64.3,79,4.3,6.5,3.5,Ëë¾±ÎÁ
2011,23,0,27.6,17.1,58.6,68,26.3,3.9,5.8,3,Ëë¾±ÎÁ
2011,24,0,28,19,81.6,75,26.4,3.4,3.6,3.6,Ëë¾±ÎÁ
2011,25,0,27.2,17.8,72.3,68.4,56.2,3.6,5.9,4.1,Ëë¾±ÎÁ
2011,26,0,28.1,18.5,83.7,77.7,61.5,2.5,5.7,3.8,Ëë¾±ÎÁ
2011,27,0,27.9,20,85,80.4,114.1,2.8,3.3,2.7,Ëë¾±ÎÁ
2011,28,0,27,20,85.7,86.7,247.5,2.8,2.1,2,Ëë¾±ÎÁ
2011,29,0,27,20.3,86.7,82.3,106.5,2.5,3,3.2,Ëë¾±ÎÁ
2011,30,0,26.3,19.6,84.1,84.3,128.8,2.5,2.1,3.2,Ëë¾±ÎÁ
2011,31,0,27,19.5,81.9,76,41.4,2.8,4.1,2.2,Ëë¾±ÎÁ
2011,32,0,28,20.1,81.4,77,193.1,2,3.6,3.4,Ëë¾±ÎÁ
2011,33,0,28.3,19.8,90.1,79.9,90.5,3.6,2.9,3.1,Ëë¾±ÎÁ
2011,34,0.38,28.1,19.1,87.6,81.9,70,2.8,4.3,3.6,Ëë¾±ÎÁ
2011,35,0.7,27.5,19,69.6,82,52.4,3.3,5.8,3.5,Ëë¾±ÎÁ
2011,36,1.13,27.7,17.5,70,69.3,30.5,3.9,7.1,3.3,Ëë¾±ÎÁ
2011,37,1.4,27.1,15.6,57.9,66.4,20.1,4.3,5.9,3.8,Ëë¾±ÎÁ
2011,38,1.95,27.7,16.8,56.3,56.6,0,3.9,9.9,4,Ëë¾±ÎÁ
2011,39,2.98,29.1,15.8,63.4,63,0,4.4,9.9,4.4,Ëë¾±ÎÁ
2011,40,0,27,12.6,71.4,59.4,1.6,4.2,7.6,3.2,Ëë¾±ÎÁ
2011,41,0,27.5,11.3,55.7,45.7,0,4.6,9.3,3.4,Ëë¾±ÎÁ
2011,42,0,26.1,12.8,51.3,40.6,0,4.2,9.5,4.1,Ëë¾±ÎÁ
2011,43,0,26,14.6,59.3,44.9,0,4,8.7,4,Ëë¾±ÎÁ
2011,44,0,25.5,14.3,57.7,57.4,0.1,5,6.6,4,Ëë¾±ÎÁ
2011,45,0,22.7,11.3,41.4,34.6,1.2,4.4,8.6,3.6,Ëë¾±ÎÁ
2011,46,0,22.6,10.2,40.7,37.4,9,4.2,7.2,3.7,Ëë¾±ÎÁ
2011,47,0,22.1,9.4,49.7,44,0,4.4,9,2.9,Ëë¾±ÎÁ
2011,48,0,20.7,8.7,50.1,44,0,4.2,7.8,1.9,Ëë¾±ÎÁ
2011,49,0,21.5,8.7,47.1,32.6,0,3.9,6.5,1.6,Ëë¾±ÎÁ
2011,50,0,20.4,7.3,49.6,49.4,17.3,4.7,4.9,1.9,Ëë¾±ÎÁ
2011,51,0,17.3,5.3,48.9,47,5,4,6.5,2,Ëë¾±ÎÁ
2011,52,0,17.4,5.4,48.8,55.4,0,4.1,7.9,2.8,Ëë¾±ÎÁ
2013,1,0,15.9,3.8,58.9,48.4,0,5.9,7.9,1.5,Ëë¾±ÎÁ
2013,2,0,17.5,3.6,49,27.3,0,5.8,9.2,2.3,Ëë¾±ÎÁ
2013,3,0,19,5.6,37.7,32,0,5.5,7.3,2.4,Ëë¾±ÎÁ
2013,4,0,19.7,6.8,50.6,36.6,4,6,7.7,3,Ëë¾±ÎÁ
2013,5,0,14.3,5.2,78,67.1,44,5.6,3.4,2.1,Ëë¾±ÎÁ
2013,6,0,18,6.2,62.3,55.9,0,5.4,8.6,2.6,Ëë¾±ÎÁ
2013,7,0,17.2,6.6,69.1,54,14.4,7.9,6,2.6,Ëë¾±ÎÁ
2013,8,0,16.2,4.2,73.3,55.6,39.7,6.8,5,2.4,Ëë¾±ÎÁ
2013,9,0,19.9,8.7,72.1,55.3,66.4,7.3,5,2.7,Ëë¾±ÎÁ
2013,10,0,18.6,6.6,52.4,35.9,0,6.9,6.6,3.3,Ëë¾±ÎÁ
2013,11,0,22.4,9.3,45.6,35.9,11.7,8.5,7.1,2.8,Ëë¾±ÎÁ
2013,12,0,24.7,11.2,44.9,40,0,6.4,8.4,3.5,Ëë¾±ÎÁ
2013,13,0,22.7,10.9,60.7,44.3,13.4,6.7,4.8,2.8,Ëë¾±ÎÁ
2013,14,0,24.3,11.8,49.1,41.1,15.2,7.6,8,3.6,Ëë¾±ÎÁ
2013,15,0,26.9,15.3,46.4,40,0.8,7.2,9.6,4.5,Ëë¾±ÎÁ
2013,16,0,24.8,13.3,48,40.3,3.8,7.2,6.1,4.3,Ëë¾±ÎÁ
2013,17,0,28,17.2,46.6,34,0.4,7.4,8.6,5.9,Ëë¾±ÎÁ
2013,18,0,27.4,17.6,55.3,33.4,0,7.1,6.9,6.1,Ëë¾±ÎÁ
2013,19,0,29.5,17,37.6,21.1,0,7,9.9,8.2,Ëë¾±ÎÁ
2013,20,0,32.7,17.9,38.9,22.4,0.1,8.2,10.1,7.7,Ëë¾±ÎÁ
2013,21,0,32.7,17.6,43.6,32.1,4.1,7.9,9.5,7.4,Ëë¾±ÎÁ
2013,22,0,34,21.1,32.3,19.7,0,7.9,11.7,10.2,Ëë¾±ÎÁ
2013,23,0,35.6,22.6,45,39.6,9.5,8.2,8.5,10.3,Ëë¾±ÎÁ
2013,24,0,33.1,19.8,55,48.7,34.3,8.4,7.1,8.2,Ëë¾±ÎÁ
2013,25,0,30.9,19.1,69.3,57.7,55,6.1,8.8,5.3,Ëë¾±ÎÁ
2013,26,0,29.5,19.6,79.1,68.7,139.6,5.9,6.7,4.7,Ëë¾±ÎÁ
2013,27,0,27.9,19.6,84.3,77.4,84.8,4.8,7.1,4.3,Ëë¾±ÎÁ
2013,28,0,27.5,18.5,82.4,79,126.3,4.6,6,3.4,Ëë¾±ÎÁ
2013,29,0,26.5,19.5,92.3,83,231.6,3.9,2.1,3.3,Ëë¾±ÎÁ
2013,30,0,28.4,20.7,88.4,80.3,38.4,3.9,5,3.5,Ëë¾±ÎÁ
2013,31,0,26.3,20.4,94,85,216,4.2,2.8,3.1,Ëë¾±ÎÁ
2013,32,0,28.1,19.9,82.4,74,67.3,4.2,5.4,3.8,Ëë¾±ÎÁ
2013,33,0.98,28.2,17.5,84.9,81.9,31,4,5.6,3.7,Ëë¾±ÎÁ
2013,34,1.79,27.7,19.2,86,79.4,152.3,4.2,4.6,2.9,Ëë¾±ÎÁ
2013,35,3.45,27.5,19.5,91.3,85,159.6,3.5,4.5,3.1,Ëë¾±ÎÁ
2013,36,5,19.5,18.3,89.6,80.3,110,3.9,4.7,2.5,Ëë¾±ÎÁ
2013,37,6,24.4,18.6,83.4,74.7,23.4,3.9,3.7,3,Ëë¾±ÎÁ
2013,38,0,26.7,18.6,83.4,82.6,52.7,4,5.6,3.1,Ëë¾±ÎÁ
2013,39,0,25.8,14.6,72.7,63.4,32.9,4.3,5.3,2.7,Ëë¾±ÎÁ
2013,40,0,24.4,13.2,70.9,51.6,0,4.9,10.4,3.6,Ëë¾±ÎÁ
2013,41,0,24.9,12.2,61.1,50.9,0,5.3,9.8,3.8,Ëë¾±ÎÁ
2013,42,0,26.5,13,57.3,39,0,4.7,10.3,4,Ëë¾±ÎÁ
2013,43,0,25.3,12.1,60.7,46.3,0,3.6,9.2,3.8,Ëë¾±ÎÁ
2013,44,0,24.9,11.8,61.7,56.4,0,4.7,8.1,3.3,Ëë¾±ÎÁ
2013,45,0,24.4,11,62,47.4,0,4.5,9,3.3,Ëë¾±ÎÁ
2013,46,0,20.1,8.8,73,59.9,19.5,4.8,4.3,2.2,Ëë¾±ÎÁ
2013,47,0,21.2,7.5,60.6,39.6,11.4,5.3,9.1,2.6,Ëë¾±ÎÁ
2013,48,0,20.2,7.2,66.9,42.4,0,5,8.6,2.2,Ëë¾±ÎÁ
2013,49,0,21,7.7,64.3,47.1,0,5.2,7.5,2,Ëë¾±ÎÁ
2013,50,0,19.5,8.4,66.4,55.6,20.6,6.7,6,2,Ëë¾±ÎÁ
2013,51,0,17.7,8.4,69.6,47.3,0,5.4,8.9,1.8,Ëë¾±ÎÁ
2013,52,0,15.9,4.7,66.6,48,0,5.1,4.7,1.6,Ëë¾±ÎÁ
2014,1,0,15.9,4.4,69,50.9,0,4.2,4.8,1.3,Ëë¾±ÎÁ
2014,2,0,18.2,6.9,71.4,49,0,5.1,7.8,2,Ëë¾±ÎÁ
2014,3,0,18.2,7,67.3,55.3,22,6.3,5.9,1.7,Ëë¾±ÎÁ
2014,4,0,14.6,3.3,73.3,66.6,116.9,5.8,4.5,1.3,Ëë¾±ÎÁ
2014,5,0,13.2,3.3,77.9,66.1,107.3,5.4,4,1.3,Ëë¾±ÎÁ
2014,6,0,16.8,4.4,57.1,50.4,18.3,5.7,6.3,1.8,Ëë¾±ÎÁ
2014,7,0,19.8,8.7,59,54.4,2.1,5.4,8.6,2.3,Ëë¾±ÎÁ
2014,8,0,21.4,8.6,54.1,41,15.2,4.9,8.9,2.7,Ëë¾±ÎÁ
2014,9,0,23.1,9.4,49,35.8,0.3,6.9,8.7,3.9,Ëë¾±ÎÁ
2014,10,0,23.4,11,53.1,40.3,0,5.7,8.7,4.4,Ëë¾±ÎÁ
2014,11,0,27.4,12.9,50.1,36.7,0,6.4,10.1,4.7,Ëë¾±ÎÁ
2014,12,0,29,14.2,41.7,32,0,6.3,7.6,4.4,Ëë¾±ÎÁ
2014,13,0,27.1,12.7,39.9,29.1,0,6.3,9.9,4.7,Ëë¾±ÎÁ
2014,14,0,29.2,16.5,40.6,30.6,0,6.1,8.1,5.6,Ëë¾±ÎÁ
2014,15,0,30.7,15.7,43.4,34.7,2.1,6.4,8.5,6.3,Ëë¾±ÎÁ
2014,16,0,31.3,18,47.1,42.3,6.1,6.1,6.2,6.9,Ëë¾±ÎÁ
2014,17,0,26,14.4,56.4,49.6,27.3,5.9,5,4,Ëë¾±ÎÁ
2014,18,0,25.3,12.9,58.9,43.4,0,6.3,7.4,4.3,Ëë¾±ÎÁ
2014,19,0,32.4,20.2,31.7,24.6,0,6,12.3,7,Ëë¾±ÎÁ
2014,20,0,35.4,22.4,34.7,22.1,0,6.1,11.5,7.9,Ëë¾±ÎÁ
2014,21,0,32.5,17,48.7,35.6,30.3,7.4,9.7,7,Ëë¾±ÎÁ
2014,22,0,31.1,18.5,44.3,32.1,18.3,6.2,9.8,5.6,Ëë¾±ÎÁ
2014,23,0,30,16.7,53.1,47.7,29.1,6.2,6.6,6.6,Ëë¾±ÎÁ
2014,24,0,29.2,16.7,70.9,64.3,39.8,4.7,5.9,5.6,Ëë¾±ÎÁ
2014,25,0,26.4,18.3,81,79.4,82.4,4.6,4.5,4,Ëë¾±ÎÁ
2014,26,0,29,18.5,67.6,66.6,32.5,4.9,7.8,4.2,Ëë¾±ÎÁ
2014,27,0,29.3,20.9,84.3,76.1,59.1,4.2,5,3.7,Ëë¾±ÎÁ
2014,28,0,28,18.8,72.6,72.3,79.1,5,5.4,3.5,Ëë¾±ÎÁ
2014,29,0,28.3,18.7,66.1,70.1,20.2,4.5,6.8,3.8,Ëë¾±ÎÁ
2014,30,0,27.5,19.5,89,79.6,237.4,3.8,4.3,3.4,Ëë¾±ÎÁ
2014,31,0,26.1,19.1,86.9,76,115,4.2,2.8,2.5,Ëë¾±ÎÁ
2014,32,0,26,18.5,91.9,82.4,214,4.7,3.2,2,Ëë¾±ÎÁ
2014,33,0.1,26.9,19.3,88,83,85.7,3.6,3.6,2.8,Ëë¾±ÎÁ
2014,34,0.19,26,17.8,79.3,72,163.3,5.2,3.7,2.1,Ëë¾±ÎÁ
2014,35,0.22,28.4,18,73.1,65.9,12.4,4.6,9.2,3.5,Ëë¾±ÎÁ
2014,36,1.76,29.2,18.6,70,65.7,0,4.5,9.2,3.7,Ëë¾±ÎÁ
2014,37,1.84,26.3,18.8,90.9,82.1,188.8,4.4,3.1,2.5,Ëë¾±ÎÁ
2014,38,2.62,26.7,17.1,81.3,74.1,4.6,4.4,6.6,2.7,Ëë¾±ÎÁ
2014,39,2.86,27.8,17,76,54.3,0,4.8,8.3,3.4,Ëë¾±ÎÁ
2014,40,2.99,24.9,15.5,82.1,73.4,108.3,4.8,5.7,2.6,Ëë¾±ÎÁ
2014,41,0,23.7,12.8,76,60.9,73.4,5.6,6.8,2.9,Ëë¾±ÎÁ
2014,42,0,24.4,11.7,62.3,48.3,0,5.3,10,3.6,Ëë¾±ÎÁ
2014,43,0,23.6,11.1,65.4,47,0,5,8.8,2.7,Ëë¾±ÎÁ
2014,44,0,21.9,8.8,65.6,49.1,0,5.4,9.1,2.5,Ëë¾±ÎÁ
2014,45,0,22.2,9.8,64.6,46.3,0,5.1,9.3,2.7,Ëë¾±ÎÁ
2014,46,0,21.1,9.8,64.9,48.9,0,4.7,7.5,2.3,Ëë¾±ÎÁ
2014,47,0,23.4,9.8,53.9,44.7,0,5.6,7.6,2.3,Ëë¾±ÎÁ
2014,48,0,19.9,8.2,71.9,53.1,9,5.3,6.5,1.8,Ëë¾±ÎÁ
2014,49,0,20.1,6.2,58.3,49.6,0,5.6,9,2.1,Ëë¾±ÎÁ
2014,50,0,21.9,8.1,67,53.3,0,5.1,8.6,1.6,Ëë¾±ÎÁ
2014,51,0,19.6,6.5,88.3,72.4,51.7,5.9,5.8,1.5,Ëë¾±ÎÁ
2014,52,0,16.1,4.8,71.1,72.4,0,5,4.6,1.3,Ëë¾±ÎÁ
2017,1,0,26.7,9.6,87.9,29.9,0,2.6,8.5,3.1,ºÖ°ß²¡
2017,2,0,28.8,10.6,88.9,31.6,0,2,8.3,3,ºÖ°ß²¡
2017,3,0,28.4,11.5,83.1,29.9,0,2.5,7.5,3.4,ºÖ°ß²¡
2017,4,0,29.8,10.4,83.3,22.4,0,2.2,9,3.8,ºÖ°ß²¡
2017,5,0,31.6,15.6,80,32,0,2.2,7.1,3.9,ºÖ°ß²¡
2017,6,0,31.3,16.4,85.3,37.3,0,4.5,7.6,4.6,ºÖ°ß²¡
2017,7,0,27.6,15,86.6,47.3,22.4,4.2,8.2,4,ºÖ°ß²¡
2017,8,0,30.4,13,81.1,21.3,0,2.9,10.2,4.9,ºÖ°ß²¡
2017,9,0,32,16.6,77.9,27,0,4.7,9.6,5.9,ºÖ°ß²¡
2017,10,0,31.9,17,73.7,30,0,3.3,8.2,5.3,ºÖ°ß²¡
2017,11,0,32.6,17.8,80.1,29.7,3,4.2,8,5.6,ºÖ°ß²¡
2017,12,0,37.3,21.2,66.7,22,0,3.5,9.1,7.1,ºÖ°ß²¡
2017,13,0,37.5,18.7,58.3,14.4,0,3.5,9.9,8,ºÖ°ß²¡
2017,14,0,39.7,21.3,52.4,17.7,0,4.6,8.7,8.7,ºÖ°ß²¡
2017,15,0,39,23.7,55.9,22,3.2,6.9,8.4,9.5,ºÖ°ß²¡
2017,16,0,37.1,24.1,62.6,27.6,0,6.6,7,8.1,ºÖ°ß²¡
2017,17,0,41.7,24.3,39.1,10.9,0,6.1,8.7,11,ºÖ°ß²¡
2017,18,0,41,25.6,51.6,24,0,6.3,7.9,10.4,ºÖ°ß²¡
2017,19,0,41.5,26,62.3,21.4,11,6.5,8.5,10.6,ºÖ°ß²¡
2017,20,0,42,26.9,53.6,19.9,1.2,6.7,7.5,10.6,ºÖ°ß²¡
2017,21,0,42.6,28.9,40.4,15.7,0,8.4,6.2,13.1,ºÖ°ß²¡
2017,22,0,41.6,27.9,45,21,6.8,7.8,6.8,11.7,ºÖ°ß²¡
2017,23,0,42.5,30,48.1,27.4,6.8,9.6,5.5,12.2,ºÖ°ß²¡
2017,24,0,37.6,26.3,72.9,43.6,29.4,10.3,4.7,8.4,ºÖ°ß²¡
2017,25,0,34.2,25.3,90.3,67,120.8,9.8,6.3,6.5,ºÖ°ß²¡
2017,26,0,30.5,23.9,93.9,77.6,220,11.9,2,2.6,ºÖ°ß²¡
2017,27,0,29.9,24.9,85.7,76.7,80.6,14,2.2,4.3,ºÖ°ß²¡
2017,28,0,30.2,24.8,92,78.7,74.6,10.6,2.5,3.5,ºÖ°ß²¡
2017,29,0,31.9,25.5,89.1,69.9,10.2,9.2,1.6,4.2,ºÖ°ß²¡
2017,30,0,32.1,24.5,92.3,68.7,95.1,6.3,4.2,4.6,ºÖ°ß²¡
2017,31,0,31.8,25.3,90,68.9,10.2,5.9,3.4,3.6,ºÖ°ß²¡
2017,32,0,29.7,24.9,92.3,83,110.9,9.4,2.3,3.1,ºÖ°ß²¡
2017,33,0,29.4,24.8,90.6,72.9,4.6,10.5,1.6,3.2,ºÖ°ß²¡
2017,34,0,30.3,24.5,94.9,79.4,67,4.8,4,3.2,ºÖ°ß²¡
2017,35,0,30,25.2,94.4,79.3,61.3,3.7,3.1,2.7,ºÖ°ß²¡
2017,36,0,30.2,24.3,93.7,80.3,91.7,7.2,2.5,3.8,ºÖ°ß²¡
2017,37,18,31.2,24.6,94.3,72.9,34.8,10.5,3.9,3.5,ºÖ°ß²¡
2017,38,193,31.5,24.2,90.3,71.7,23.6,4.6,7,4.7,ºÖ°ß²¡
2017,39,192,30,24,94.4,73.4,45,5.6,4.1,5.2,ºÖ°ß²¡
2017,40,139,31.3,24.1,91.4,68.4,29,2.9,5.4,3.7,ºÖ°ß²¡
2017,41,106,31.6,20.6,91,43.6,0,1.9,7.6,3.5,ºÖ°ß²¡
2017,42,137,30.8,19.4,92.3,42.1,0,1.9,9,3.5,ºÖ°ß²¡
2017,43,101,30.7,16,92.9,35.7,0,2.1,9.6,3.8,ºÖ°ß²¡
2017,44,76,30.5,20.9,93.3,57.3,7.4,3.6,7,3.6,ºÖ°ß²¡
2017,45,24,30.7,17,93.1,35.9,0,1.6,8.9,3.1,ºÖ°ß²¡
2017,46,0,29.7,14.2,88.7,38.9,0,2.5,8.9,3.4,ºÖ°ß²¡
2017,47,128,28,11.6,89.4,28.9,0,2.1,8.5,3.3,ºÖ°ß²¡
2017,48,7,28.4,11.1,91.1,27.9,0,1.8,8.3,2.7,ºÖ°ß²¡
2017,49,0,26.8,11.2,90.3,34.1,0,2.4,7.3,2.6,ºÖ°ß²¡
2017,50,0,28.2,13,93.3,38.9,0,2,8.2,2.6,ºÖ°ß²¡
2017,51,0,28,11.2,87.7,26.6,0,2.5,8.8,3.1,ºÖ°ß²¡
2017,52,0,29.9,13.4,89.3,33.6,0,2,9,3.1,ºÖ°ß²¡
2010,1,0,26.9,7.6,88.1,34,0,1.9,8.7,2.8,µ¾ÃøòÈ
2010,2,5,29.4,10,85.6,29.3,0,1.9,9.1,3.2,µ¾ÃøòÈ
2010,3,4,29.5,12.5,84.4,46.9,0,3.2,8.4,3.9,µ¾ÃøòÈ
2010,4,0,29.9,11.9,86.1,34.1,0,2.2,9.4,3.8,µ¾ÃøòÈ
2010,5,0,29,11.6,84.6,33.7,0,3,9.3,4,µ¾ÃøòÈ
2010,6,0,29.5,15.6,81.4,46.6,0,4.1,7.2,4.6,µ¾ÃøòÈ
2010,7,0,28.7,15.5,77.7,48.1,14.2,4.5,5.9,3.9,µ¾ÃøòÈ
2010,8,1,26.7,14.6,89.1,56.3,23.6,4.3,6.2,3.7,µ¾ÃøòÈ
2010,9,0,30.5,13.8,85,23.5,1.6,4.4,8.4,5.1,µ¾ÃøòÈ
2010,10,0,33.8,15.5,72.9,18.9,0,3.8,9.6,6,µ¾ÃøòÈ
2010,11,0,34.3,15.1,68.3,15.3,0,4.8,10.1,0,µ¾ÃøòÈ
2010,12,0,35.3,16.7,62.3,18.9,0,4.3,9.9,0,µ¾ÃøòÈ
2010,13,0,36.6,16.7,60.9,14.3,0,3.5,7.1,1,µ¾ÃøòÈ
2010,14,19,39.9,21.5,53.4,26,0,5.1,8.8,7.7,µ¾ÃøòÈ
2010,15,4,41.4,20.9,52.3,12.7,0,4.2,9.2,8.7,µ¾ÃøòÈ
2010,16,15,40.8,23.7,50,20.1,0,6,7.8,9.3,µ¾ÃøòÈ
2010,17,18,42.3,24.5,48,15.6,0,5.8,8.4,11.2,µ¾ÃøòÈ
2010,18,68,43.6,24.8,43.4,17.1,13.6,7.3,9.4,12.5,µ¾ÃøòÈ
2010,19,126,38.3,24.1,60.9,27.6,3.2,6,9.4,9.7,µ¾ÃøòÈ
2010,20,35,40.8,26.4,49.4,27.1,0,9.4,9.4,13.2,µ¾ÃøòÈ
2010,21,64,40.3,27.9,63.3,24.9,1.8,10.7,7.2,12.3,µ¾ÃøòÈ
2010,22,3,41.8,27.7,55.6,27.6,0,10.2,9.1,13.9,µ¾ÃøòÈ
2010,23,0,34.9,26.1,77.3,54.6,37.6,10.5,3.7,7.6,µ¾ÃøòÈ
2010,24,3,35.9,23.9,83.9,57.4,108.1,10.7,4.9,6.9,µ¾ÃøòÈ
2010,25,1,30.7,24.6,88.3,73.3,38,9,0.7,3,µ¾ÃøòÈ
2010,26,0,34.6,24.3,87,57.7,54.6,7.8,5.3,6,µ¾ÃøòÈ
2010,27,0,35,25.5,84.4,55.9,15,4,8.2,5.7,µ¾ÃøòÈ
2010,28,0,29.9,24.3,92.7,78.9,71.7,9.5,1.2,3,µ¾ÃøòÈ
2010,29,2,27.8,23.6,91.9,81.1,110.9,12.8,2.3,3.1,µ¾ÃøòÈ
2010,30,12,29.8,23.7,91.6,71.7,88.2,8.3,2.7,3.3,µ¾ÃøòÈ
2010,31,10,32.3,25.4,89,63.9,9.5,6.2,5.9,4.8,µ¾ÃøòÈ
2010,32,16,31.3,24.7,90.3,74.4,27.6,6.8,3,3.5,µ¾ÃøòÈ
2010,33,17,29.9,24.2,90,80.3,26.6,8.5,2.4,3.1,µ¾ÃøòÈ
2010,34,43,30.6,24.7,90.1,74.9,2.8,7.3,4.2,3.9,µ¾ÃøòÈ
2010,35,51,29.9,24.6,90.7,79.9,80.2,8.9,2.3,3.5,µ¾ÃøòÈ
2010,36,51,29.6,23.9,91.6,74.1,29.1,8.6,2.5,3.2,µ¾ÃøòÈ
2010,37,24,31.7,23.6,89.7,69.6,19,5,5.8,4,µ¾ÃøòÈ
2010,38,114,32.6,24.4,91.4,66.7,0.6,3.5,7.3,4,µ¾ÃøòÈ
2010,39,649,32.5,22.6,92,61.7,7.4,2.2,6.3,3.5,µ¾ÃøòÈ
2010,40,233,33.4,22.1,88.9,50.4,0,1.5,9.1,3.9,µ¾ÃøòÈ
2010,41,116,34.1,21.6,89.7,44.1,0,1.7,8.8,4.1,µ¾ÃøòÈ
2010,42,27,33.1,19.7,87.3,43.7,0,2.8,7.5,4,µ¾ÃøòÈ
2010,43,62,34.8,17.8,86.3,35.4,0,2.9,9.5,4.7,µ¾ÃøòÈ
2010,44,73,31.8,17.3,85.9,37.3,0,3.2,9.7,4.2,µ¾ÃøòÈ
2010,45,30,32.1,14.2,88.4,25.4,0,2.2,9.8,4.3,µ¾ÃøòÈ
2010,46,8,31.7,13,84.3,22.9,0,2.3,9.7,4.2,µ¾ÃøòÈ
2010,47,12,32,13.7,85.9,27.7,0,2,9.4,3.8,µ¾ÃøòÈ
2010,48,6,30.6,13.9,80.3,31.1,0,3,9,4,µ¾ÃøòÈ
2010,49,0,28.5,7.9,83.6,17,0,2.2,9.8,3.8,µ¾ÃøòÈ
2010,50,0,29.8,8.8,83.6,18.1,0,2.1,9.9,3.8,µ¾ÃøòÈ
2010,51,0,28.8,8.7,86,23,0,1.9,9.7,3.8,µ¾ÃøòÈ
2010,52,0,27.2,7.9,86.3,27.4,0,2.3,9.7,3.3,µ¾ÃøòÈ
2017,1,0,26.7,9.6,87.9,29.9,0,2.6,8.5,3.1,µ¾ÃøòÈ
2017,2,0,28.8,10.6,88.9,31.6,0,2,8.3,3,µ¾ÃøòÈ
2017,3,0,28.4,11.5,83.1,29.9,0,2.5,7.5,3.4,µ¾ÃøòÈ
2017,4,0,29.8,10.4,83.3,22.4,0,2.2,9,3.8,µ¾ÃøòÈ
2017,5,0,31.6,15.6,80,32,0,2.2,7.1,3.9,µ¾ÃøòÈ
2017,6,0,31.3,16.4,85.3,37.3,0,4.5,7.6,4.6,µ¾ÃøòÈ
2017,7,0,27.6,15,86.6,47.3,22.4,4.2,8.2,4,µ¾ÃøòÈ
2017,8,0,30.4,13,81.1,21.3,0,2.9,10.2,4.9,µ¾ÃøòÈ
2017,9,0,32,16.6,77.9,27,0,4.7,9.6,5.9,µ¾ÃøòÈ
2017,10,0,31.9,17,73.7,30,0,3.3,8.2,5.3,µ¾ÃøòÈ
2017,11,0,32.6,17.8,80.1,29.7,3,4.2,8,5.6,µ¾ÃøòÈ
2017,12,0,37.3,21.2,66.7,22,0,3.5,9.1,7.1,µ¾ÃøòÈ
2017,13,0,37.5,18.7,58.3,14.4,0,3.5,9.9,8,µ¾ÃøòÈ
2017,14,0,39.7,21.3,52.4,17.7,0,4.6,8.7,8.7,µ¾ÃøòÈ
2017,15,0,39,23.7,55.9,22,3.2,6.9,8.4,9.5,µ¾ÃøòÈ
2017,16,0,37.1,24.1,62.6,27.6,0,6.6,7,8.1,µ¾ÃøòÈ
2017,17,0,41.7,24.3,39.1,10.9,0,6.1,8.7,11,µ¾ÃøòÈ
2017,18,0,41,25.6,51.6,24,0,6.3,7.9,10.4,µ¾ÃøòÈ
2017,19,0,41.5,26,62.3,21.4,11,6.5,8.5,10.6,µ¾ÃøòÈ
2017,20,0,42,26.9,53.6,19.9,1.2,6.7,7.5,10.6,µ¾ÃøòÈ
2017,21,0,42.6,28.9,40.4,15.7,0,8.4,6.2,13.1,µ¾ÃøòÈ
2017,22,0,41.6,27.9,45,21,6.8,7.8,6.8,11.7,µ¾ÃøòÈ
2017,23,0,42.5,30,48.1,27.4,6.8,9.6,5.5,12.2,µ¾ÃøòÈ
2017,24,0,37.6,26.3,72.9,43.6,29.4,10.3,4.7,8.4,µ¾ÃøòÈ
2017,25,2,34.2,25.3,90.3,67,120.8,9.8,6.3,6.5,µ¾ÃøòÈ
2017,26,5,30.5,23.9,93.9,77.6,215,11.9,2,2.6,µ¾ÃøòÈ
2017,27,5,29.9,24.9,85.7,76.7,80.6,14,2.2,4.3,µ¾ÃøòÈ
2017,28,6,30.2,24.8,92,78.7,74.6,10.6,2.5,3.5,µ¾ÃøòÈ
2017,29,1,31.9,25.5,89.1,69.9,10.2,9.2,1.6,4.2,µ¾ÃøòÈ
2017,30,4,32.1,24.5,92.3,68.7,95.1,6.3,4.2,4.6,µ¾ÃøòÈ
2017,31,11,31.8,25.3,90,68.9,10.2,5.9,3.4,3.6,µ¾ÃøòÈ
2017,32,12,29.7,24.9,92.3,83,110.9,9.4,2.3,3.1,µ¾ÃøòÈ
2017,33,12,29.4,24.8,90.6,72.9,4.6,10.5,1.6,3.2,µ¾ÃøòÈ
2017,34,17,30.3,24.5,94.9,79.4,67,4.8,4,3.2,µ¾ÃøòÈ
2017,35,10,30,25.2,94.4,79.3,61.3,3.7,3.1,2.7,µ¾ÃøòÈ
2017,36,29,30.2,24.3,93.7,80.3,91.7,7.2,2.5,3.8,µ¾ÃøòÈ
2017,37,103,31.2,24.6,94.3,72.9,34.8,10.5,3.9,3.5,µ¾ÃøòÈ
